Data,Temp. Max. (C),Variation,Avg.3D,Avg.7D,Weekday,Month
2022-05-16 11:00:00,17.3,-0.09999999999999964,15.833333333333334,16.371428571428574,0,5
2022-05-16 12:00:00,19.3,1.5,16.333333333333332,16.32857142857143,0,5
2022-05-16 13:00:00,20.3,2.0,17.466666666666665,16.685714285714287,0,5
2022-05-16 14:00:00,21.7,1.0,18.966666666666665,17.185714285714287,0,5
2022-05-16 15:00:00,22.2,1.3999999999999986,20.433333333333334,18.014285714285716,0,5
2022-05-16 16:00:00,22.0,0.5,21.400000000000002,18.928571428571427,0,5
2022-05-16 17:00:00,24.1,-0.1999999999999993,21.966666666666665,19.8,0,5
2022-05-16 18:00:00,23.0,2.1000000000000014,22.766666666666666,20.985714285714288,0,5
2022-05-16 19:00:00,18.6,-1.1000000000000014,23.03333333333333,21.8,0,5
2022-05-16 20:00:00,17.9,-4.399999999999999,21.900000000000002,21.7,0,5
2022-05-16 21:00:00,16.6,-0.7000000000000028,19.833333333333332,21.357142857142858,0,5
2022-05-16 22:00:00,16.1,-1.2999999999999972,17.7,20.62857142857143,0,5
2022-05-16 23:00:00,15.6,-0.5,16.866666666666664,19.75714285714286,0,5
2022-05-17 00:00:00,15.5,-0.5000000000000018,16.099999999999998,18.842857142857145,1,5
2022-05-17 01:00:00,15.3,-0.09999999999999964,15.733333333333333,17.614285714285714,1,5
2022-05-17 02:00:00,14.9,-0.1999999999999993,15.466666666666667,16.514285714285716,1,5
2022-05-17 03:00:00,14.6,-0.40000000000000036,15.233333333333333,15.985714285714284,1,5
2022-05-17 04:00:00,14.3,-0.3000000000000007,14.933333333333332,15.514285714285716,1,5
2022-05-17 05:00:00,14.3,-0.29999999999999893,14.6,15.185714285714285,1,5
2022-05-17 06:00:00,13.8,0.0,14.399999999999999,14.928571428571429,1,5
2022-05-17 07:00:00,13.9,-0.5,14.133333333333333,14.671428571428573,1,5
2022-05-17 08:00:00,14.0,0.09999999999999964,14.0,14.442857142857145,1,5
2022-05-17 09:00:00,14.0,0.09999999999999964,13.899999999999999,14.257142857142856,1,5
2022-05-17 10:00:00,13.7,0.0,13.966666666666667,14.12857142857143,1,5
2022-05-17 11:00:00,14.5,-0.3000000000000007,13.899999999999999,14.0,1,5
2022-05-17 12:00:00,16.4,0.8000000000000007,14.066666666666665,14.028571428571428,1,5
2022-05-17 13:00:00,17.2,1.8999999999999986,14.866666666666665,14.328571428571427,1,5
2022-05-17 14:00:00,18.5,0.8000000000000007,16.03333333333333,14.814285714285715,1,5
2022-05-17 15:00:00,19.1,1.3000000000000007,17.366666666666664,15.471428571428572,1,5
2022-05-17 16:00:00,19.3,0.6000000000000014,18.266666666666666,16.2,1,5
2022-05-17 17:00:00,19.3,0.1999999999999993,18.966666666666665,16.95714285714286,1,5
